PLAYER_ID,POSITION,SEASON
201162,F,2022-23
76608,G,2022-23
76609,F,2022-23
76610,G,2022-23
2768,G,2022-23
1626251,F,2022-23
1630561,G,2022-23
76611,C,2022-23
247,G,2022-23
30,F,2022-23
434,G,2022-23
76615,F,2022-23
1495,C-F,2022-23
2399,G-F,2022-23
76616,G,2022-23
1627739,G,2022-23
76617,G,2022-23
1642346,F,2022-23
76618,G,2022-23
2648,F,2022-23
201142,F,2022-23
1631105,C,2022-23
76619,G,2022-23
1090,F,2022-23
76621,F,2022-23
76622,F,2022-23
1628979,G,2022-23
76624,F,2022-23
1643407,F,2022-23
76625,F,2022-23
76626,F,2022-23
202406,G,2022-23
1642856,G,2022-23
289,G,2022-23
76628,C,2022-23
768,F-C,2022-23
76630,F,2022-23
203921,F,2022-23
1631106,F,2022-23
76631,C,2022-23
76632,G,2022-23
202365,F,2022-23
76633,G,2022-23
76634,F,2022-23
2569,F,2022-23
1630693,C,2022-23
204067,G-F,2022-23
76635,C,2022-23
76636,F,2022-23
76637,F,2022-23
1641744,C,2022-23
1642845,G,2022-23
76638,G,2022-23
721,G,2022-23
1630162,G,2022-23
76646,F,2022-23
898,G-F,2022-23
1629035,G,2022-23
2451,F,2022-23
346,F,2022-23
76641,G,2022-23
229,C,2022-23
76643,F,2022-23
1642399,C,2022-23
2823,C,2022-23
1642348,F,2022-23
1630556,F,2022-23
236,G,2022-23
1630306,G,2022-23
202197,,2022-23
1629053,F,2022-23
76647,G,2022-23
76648,G,2022-23
76649,G,2022-23
378,G,2022-23
76651,G,2022-23
458,G,2022-23
1643544,F,2022-23
1918,F-C,2022-23
2064,G,2022-23
76653,F,2022-23
53,G-F,2022-23
1629604,F-G,2022-23
76655,C,2022-23
1627740,F,2022-23
201961,G,2022-23
76656,C,2022-23
251,F,2022-23
76658,F,2022-23
76664,F,2022-23
107,G-F,2022-23
1677,F-G,2022-23
76661,F,2022-23
1631165,G,2022-23
111,F,2022-23
1034,C,2022-23
76663,F,2022-23
101145,G,2022-23
442,C-F,2022-23
600010,C,2022-23
1922,C-F,2022-23
76667,G,2022-23
2408,C-F,2022-23
203954,C-F,2022-23
76668,C,2022-23
2765,G,2022-23
1642400,F,2022-23
76669,F,2022-23
76670,C,2022-23
76671,F,2022-23
76672,G,2022-23
76673,F,2022-23
76674,G,2022-23
76676,G,2022-23
203119,G,2022-23
76675,F,2022-23
76677,F,2022-23
203898,G,2022-23
203516,F,2022-23
76678,F,2022-23
201623,C,2022-23
76679,F,2022-23
76680,F,2022-23
76681,F,2022-23
1915,C,2022-23
76682,,2022-23
76683,G,2022-23
1642855,F,2022-23
1630623,G,2022-23
